id,lat,lng,segment,app_type,acum_total
20323,4.6268904,-74.1504484,safe,B2B,793579.295383768
18840,4.5819680,-74.2237088,on boarding,B2B,
11150,4.7229602,-74.0698915,safe,B2B,5999012.96
11372,4.5904688,-74.1984187,safe,B2B,2510574.45658265
1018,0.0000000,0.0000000,on boarding,B2C,
17733,4.6667609,-74.1537445,on boarding,B2C,
19088,4.5767865,-74.1334533,on boarding,B2C,
18893,4.5088862,-74.1143308,on boarding,B2C,
11506,4.7433115,-74.1163347,on boarding,B2C,
12378,4.5257737,-74.0917305,on boarding,B2B,
18678,4.5938046,-74.1379476,on boarding,B2B,
18832,4.5938046,-74.1379476,on boarding,B2B,
17940,4.5168613,-74.0895610,on boarding,B2B,
2191,4.7257019,-74.0890096,on boarding,B2B,
15318,4.5636803,-74.1632196,uci,B2B,5785163.52566665
5505,5.0260030,-74.0300122,on boarding,B2B,
5920,5.0260030,-74.0300122,on boarding,B2B,
6126,4.7075073,-74.2086353,on boarding,B2B,
19855,4.5881813,-74.1651059,on boarding,B2C,
15005,4.6303693,-74.0968795,on boarding,B2B,
958,0.0000000,0.0000000,on boarding,B2B,
16926,4.5880812,-74.1498300,on boarding,B2B,
14167,4.7415253,-74.0313974,on boarding,B2B,
4959,5.0260030,-74.0300122,churn,B2B,4157548.7120000003
15093,4.6867585,-74.0958810,on boarding,B2B,
16309,4.6126891,-74.0847946,uci,B2B,5078129.839521741
16329,4.5035147,-74.1013760,churn,B2B,1654430.70578947
4748,4.7257019,-74.0890096,on boarding,B2B,
2441,4.5022966,-74.1182117,churn,B2B,10912928.49
3637,4.8098502,-74.1018383,on boarding,B2B,
3651,5.0050012,-73.8679210,on boarding,B2B,
2448,4.6430970,-74.1697220,on boarding,B2B,
1479,4.6186596,-74.1233794,churn,B2B,12219396.0
2308,4.5894992,-74.2235919,churn,B2B,8380032.36
5464,4.7109886,-74.0720920,churn,B2B,4306679.2
1516,4.7109886,-74.0720920,churn,B2B,266264.88
15264,4.7428081,-74.0581496,churn,B2B,2527850.36
15753,4.6365065,-74.0673948,on boarding,B2B,
18162,4.6275044,-74.1542574,on boarding,B2B,
1342,4.7151046,-74.0595569,churn,B2B,773291.68
5648,4.5597987,-74.1478882,on boarding,B2B,
1393,4.6091814,-74.1044828,on boarding,B2B,
3496,4.6987203,-74.1193621,churn,B2B,12323167.48
630,4.5620461,-74.1427258,churn,B2B,8370445.11
797,4.6875925,-74.1047278,on boarding,B2B,
19534,4.6956840,-74.1796200,on boarding,B2B,
1274,4.6409985,-74.1648125,on boarding,B2B,
14658,4.5839690,-74.2182989,churn,B2B,2312640.68
1330,4.6004854,-74.1969457,churn,B2B,4129454.58
19786,4.7334012,-74.0977875,churn,B2B,998223.4400000001
2373,4.6118443,-74.0854427,on boarding,B2C,
3622,4.5843772,-74.2197495,on boarding,B2B,
986,4.5747175,-74.1644365,on boarding,B2B,
18270,4.6068753,-74.1685899,on boarding,B2B,
4725,4.7109886,-74.0720920,on boarding,B2B,
15243,4.6356531,-74.1665203,safe,B2B,169576.40000000002
13031,4.6172936,-74.0960458,safe,B2B,27110374.8540731
11600,4.6293941,-74.1894367,safe,B2B,4290745.43
19732,4.6956840,-74.1796200,safe,B2B,4499655.51045455
10663,4.6842163,-74.1420395,safe,B2B,73269910.7805402
14586,4.6794191,-74.0874881,churn,B2B,1089920.5
11138,4.5455821,-74.1116513,safe,B2B,14032839.8279355
331,4.6003792,-74.1306503,churn,B2B,2106593.82
18253,4.7514579,-74.0919396,churn,B2B,45080.6272
18827,4.5370295,-74.0881749,on boarding,B2B,
1130,4.5884260,-74.1139226,on boarding,B2B,
16711,4.6373721,-74.1387463,churn,B2B,3352893.2276219
12844,4.6371360,-74.0969930,safe,B2B,20588643.300350998
2458,4.6251324,-74.1670527,on boarding,B2B,
13503,4.6003430,-74.0703537,uci,B2B,9021650.0
4392,4.6803567,-74.1001764,churn,B2B,14849450.2029591
3679,4.7109886,-74.0720920,on boarding,B2B,
3848,4.7109886,-74.0720920,on boarding,B2B,
1225,4.7096691,-74.0509261,on boarding,B2B,
313,4.7109886,-74.0720920,on boarding,B2B,
600,4.6291605,-74.1507204,uci,B2B,1948759.8
1346,4.7105369,-74.1415291,churn,B2B,964479.6841000001
18527,4.5168116,-74.1176839,on boarding,B2B,
5465,4.5548604,-74.1187955,churn,B2B,2165476.32
1574,4.6229498,-74.1014824,uci,B2B,8340275.74888888
9707,4.6335616,-74.0727270,on boarding,B2C,
4092,4.6164683,-74.1806492,on boarding,B2B,
15636,4.7452319,-74.1176319,churn,B2B,23534447.7667983
9062,4.6009709,-74.0814244,safe,B2B,60034427.3320597
8395,4.7744515,-74.0410212,on boarding,B2C,
9604,4.5961709,-74.1165587,on boarding,B2C,
9998,4.7109886,-74.0720920,churn,B2B,3080005.6
8060,4.5854715,-74.1557391,on boarding,B2C,
4633,4.6556559,-74.0598270,on boarding,B2B,
4722,4.5795914,-74.2218497,churn,B2B,2888844.0
6315,4.5636376,-74.1466463,on boarding,B2B,
16353,4.6284631,-74.1280448,churn,B2B,7373659.7373
3123,4.6067835,-74.1992360,churn,B2B,2331753.1
5977,4.6186570,-74.0701752,churn,B2B,42802211.076882996
3891,4.7409746,-74.1104177,churn,B2B,304763.12460000004
2959,4.5945402,-74.1039402,on boarding,B2B,
5336,4.5984689,-74.1471455,churn,B2B,3781140.0
6132,4.7095880,-74.1289040,on boarding,B2B,
4825,4.7049864,-74.0996706,churn,B2B,3457444.4848
4339,4.6640769,-74.0551156,on boarding,B2B,
6438,4.6815623,-74.0647939,on boarding,B2C,
7008,4.6935370,-74.0918179,on boarding,B2C,
7324,4.7453809,-74.0965940,on boarding,B2C,
7639,4.7200476,-74.1346790,on boarding,B2B,
7886,4.5988387,-74.1344390,on boarding,B2B,
812,4.6220539,-74.1868900,uci,B2B,20286709.95
8007,4.6707236,-74.1452888,churn,B2B,29292105.0
4182,4.7109886,-74.0720920,churn,B2B,1369185.44
4097,4.5294122,-74.1670382,churn,B2B,43402763.751
13029,4.6026473,-74.1273997,safe,B2B,27251895.865000002
2757,4.6111886,-74.2014865,safe,B2B,5792091.66155725
5749,4.7079610,-74.2112602,safe,B2B,3611140.2377777803
637,4.5294565,-74.2376589,safe,B2B,38279642.8563997
19932,4.7444261,-74.0569675,safe,B2B,6293744.69852244
15838,4.5984448,-74.1094820,safe,B2B,1169653.3800000001
10325,4.5830737,-74.1364928,safe,B2B,983174.8
11254,4.5750884,-74.1226748,safe,B2B,45904603.24
12688,4.5824651,-74.2153033,safe,B2B,6049872.64
3945,4.7409746,-74.1104177,churn,B2B,2622252.606
9972,4.7205562,-74.0476982,churn,B2B,1026462.04
8381,4.7031249,-74.1045992,churn,B2B,9600925.400250081
4311,4.7138777,-74.1213784,on boarding,B2B,
6989,4.6288464,-74.0886167,on boarding,B2B,
5651,4.6839601,-74.0916310,on boarding,B2B,
2023,4.7065918,-74.1312583,on boarding,B2B,
3390,4.7109886,-74.0720920,uci,B2B,21531427.580000002
5740,4.5613881,-74.1270072,uci,B2B,1130333.4000000001
5672,4.7463037,-74.0428137,uci,B2B,45209557.93
2620,4.7426464,-74.0901765,churn,B2B,3139868.52577944
9532,4.6145979,-74.1229553,on boarding,B2C,
9952,4.6871831,-74.0964569,on boarding,B2B,
7000,4.7473273,-74.0979787,on boarding,B2B,
8858,4.6275448,-74.1988300,on boarding,B2B,
8735,4.6151550,-74.1498240,on boarding,B2B,
3315,4.6776040,-74.1404508,safe,B2B,5859999.29778654
4561,4.6680597,-74.1153378,churn,B2B,9304796.88
6296,4.6295039,-74.1900961,churn,B2B,17347102.77
20898,4.6816065,-74.1384551,on boarding,B2B,
21112,4.7418599,-74.0354571,on boarding,B2B,
21221,4.6518194,-74.0632779,on boarding,B2B,
8550,4.6440194,-74.0610118,on boarding,B2B,
9534,4.5494299,-74.1611918,on boarding,B2B,
8382,4.7280916,-74.0533818,on boarding,B2B,
815,4.6255730,-74.1001928,safe,B2B,3914377.4848
7177,4.6698390,-74.1434682,churn,B2B,30503171.400000002
4531,4.7023059,-74.1311958,on boarding,B2B,
8518,4.6878821,-74.1566910,churn,B2B,21450533.1349639
8900,4.6409864,-74.0883479,on boarding,B2B,
7330,4.6320341,-74.1725182,on boarding,B2C,
4452,4.7518776,-74.1165270,on boarding,B2B,
5309,4.7123649,-74.1391631,on boarding,B2B,
177,4.7014900,-74.1035302,safe,B2B,42118778.176
8597,4.5845167,-74.1039668,churn,B2B,25951800.0553778
9179,4.6876290,-74.0484180,on boarding,B2B,
5610,4.7109886,-74.0720920,churn,B2B,750000.0
20916,4.6317457,-74.0661474,on boarding,B2B,
6385,4.6297920,-74.0679720,on boarding,B2B,
6281,4.7125093,-74.0947351,on boarding,B2B,
13305,4.5629570,-74.1303385,safe,B2B,1122687.71656717
21029,4.6920531,-74.1080628,on boarding,B2B,
4718,4.6093701,-74.1385951,churn,B2B,1918211.33
509,4.6105219,-74.1485640,uci,B2B,30732810.43
6110,4.6154639,-74.0691785,churn,B2B,952380.5525
13581,4.6955502,-74.1666680,uci,B2B,13985521.452
8862,4.6388471,-74.0691888,churn,B2B,2430456.88
21459,4.7641378,-74.0274700,uci,B2B,989996.7000000001
22134,4.5620899,-74.0965406,on boarding,B2B,
22283,4.6295053,-74.1838527,on boarding,B2B,
22298,4.7159033,-74.1048136,on boarding,B2B,
22770,4.6562662,-74.0785012,on boarding,B2B,
22903,4.5707601,-74.0971321,on boarding,B2B,
22890,4.6486620,-74.1755846,on boarding,B2B,
22972,4.6455116,-74.1395713,on boarding,B2B,
5825,4.6170798,-74.1632359,uci,B2B,3612608.96
21453,4.6933582,-74.1140173,on boarding,B2B,
6394,4.7127007,-74.1435692,uci,B2B,28103935.1384505
7344,4.5404786,-74.0878433,churn,B2B,8918776.076343581
9538,4.7443155,-74.1057261,on boarding,B2B,
21195,4.7469870,-74.1102251,on boarding,B2B,
9799,4.6632044,-74.0753419,uci,B2B,67097643.97
21143,4.6539747,-74.1560622,on boarding,B2B,
8556,4.5534453,-74.1145492,on boarding,B2B,
7238,4.7371770,-74.0311507,safe,B2B,3452703.3325773203
9751,4.7109886,-74.0720920,uci,B2B,11121428.328461599
16194,4.7574546,-74.0397432,uci,B2B,106080710.66600001
21466,4.6900033,-74.1000515,on boarding,B2B,
21224,4.5775472,-74.1274572,churn,B2B,245794.2
759,4.5768603,-74.1040140,churn,B2B,21161210.4135
6681,4.6566060,-74.0515062,uci,B2B,13200.0
376,4.6131020,-74.1743226,safe,B2B,17029853.01
2774,4.5762531,-74.2085429,safe,B2B,2879248.04
3770,4.7109886,-74.0720920,safe,B2B,72515483.41528499
304,4.5622301,-74.2340263,uci,B2B,70617220.104
11233,4.7348782,-74.0176557,safe,B2B,96681731.2104016
23932,4.6397618,0.0000000,on boarding,B2B,
9477,4.7313273,-74.0286577,safe,B2B,335756.60000000003
4771,4.7579533,-74.1144087,safe,B2B,18585952.494226098
9757,4.7443155,-74.1057261,safe,B2B,302562.18
22425,4.5655131,-74.1485703,safe,B2B,1232832.47162271
4326,4.6518784,-74.0710013,safe,B2B,51402824.51
7819,4.7430630,-74.1132434,safe,B2B,44259618.579130396
9807,4.5785772,-74.2073158,safe,B2B,24752765.273750003
12796,4.5921441,-74.1067447,safe,B2B,13488972.442222198
8127,4.5696296,-74.1457702,safe,B2B,108259684.87
12848,4.6045329,-74.1089108,safe,B2B,29065813.721410397
1780,4.5920363,-74.1144088,safe,B2B,66163245.5484188
1967,4.5966016,-74.1890054,safe,B2B,48563947.162787095
3884,4.5720940,-74.2400340,safe,B2B,47144578.708133295
1327,4.5806017,-74.1598474,safe,B2B,226306620.39990002
584,4.6099374,-74.1996522,safe,B2B,54765511.3712903
19959,4.6850733,-74.1041613,safe,B2B,13424048.9902245
548,4.5825350,-74.1195277,safe,B2B,138204224.218442
399,4.5344675,-74.1471184,safe,B2B,153366627.15
24395,4.6504640,-74.0624229,on boarding,B2B,
4956,4.7160401,-74.1238318,safe,B2B,16603723.9557273
7759,4.6197396,-74.1888720,safe,B2B,2849679.0419834
24396,4.5661136,-74.1291805,safe,B2B,20785950.0
1720,4.6860184,-74.1111080,safe,B2B,20583771.3916273
24408,4.7178851,-74.2277621,safe,B2B,3568194.0
2080,4.6072404,-74.1178166,safe,B2B,4588287.4966666605
7255,4.7408056,-74.0317866,safe,B2B,2477795.22
20812,4.7078986,-74.1167720,on boarding,B2B,
22269,4.7523939,-74.0447547,uci,B2B,1656951.115
693,4.6913958,-74.1013692,safe,B2B,12615642.0867878
1398,4.6052994,-74.0788167,safe,B2B,88273948.3209853
821,4.7109886,-74.0720920,safe,B2B,23124510.1068234
23194,4.5384694,-74.0871892,on boarding,B2B,
24283,4.8551644,-74.0549273,on boarding,B2B,
20542,4.6700492,-74.0677287,on boarding,B2B,
23430,4.6868548,-74.0517517,on boarding,B2B,
22529,4.7085971,-74.2170264,uci,B2B,1373758.3333673
21809,4.7016947,-74.1328227,on boarding,B2B,
24292,4.8590387,-74.0574559,safe,B2B,1684675.6500000001
20497,4.6754386,-74.0881273,on boarding,B2B,
22968,4.6119022,-74.0653376,on boarding,B2B,
22950,4.7246616,-74.0912679,uci,B2B,1376116.5855732
22646,4.6062008,-74.1901955,on boarding,B2B,
22724,4.7053993,-74.2176254,safe,B2B,7198604.8667194
22655,4.5605803,-74.0977394,on boarding,B2B,
20519,4.5964073,-74.1209589,churn,B2B,444949.33
23867,4.7454137,-74.1167874,on boarding,B2B,
21949,4.6301922,-74.1292388,on boarding,B2B,
20475,4.6669978,-74.0651313,on boarding,B2B,
21359,4.7233151,-74.0897250,on boarding,B2B,
23036,4.5561152,-74.0979059,uci,B2B,2024185.2000000002
20684,4.6961087,-74.1786334,on boarding,B2B,
23030,4.5760999,-74.2121146,on boarding,B2B,
20517,4.6792364,-74.0797231,on boarding,B2B,
22118,4.5513566,-74.0933526,on boarding,B2B,
21348,4.6122504,-74.1429174,on boarding,B2B,
21678,4.7304804,-74.1024727,on boarding,B2B,
20581,4.5594153,-74.1421383,on boarding,B2B,
20502,4.6218746,-74.1872128,on boarding,B2B,
20199,4.5628156,-74.0860355,on boarding,B2C,
22869,4.5735053,-74.0920218,on boarding,B2B,
21789,4.5344897,-74.1104681,safe,B2B,843284.3300000001
20516,4.5162645,-74.1152954,on boarding,B2B,
10036,4.7379116,-74.1007804,on boarding,B2B,
10339,4.6756806,-74.0469665,on boarding,B2B,
10767,4.5583131,-74.0937259,on boarding,B2B,
20218,4.6859619,-74.0982127,on boarding,B2C,
20056,4.6881779,-74.1027390,on boarding,B2B,
10503,4.7462150,-74.0340046,on boarding,B2B,
10855,4.7059620,-74.0960530,on boarding,B2B,
11642,4.6697753,-74.0646631,on boarding,B2B,
10059,4.5998102,-74.0768107,uci,B2B,4590100.53647825
10781,4.6747967,-74.0978413,on boarding,B2B,
20409,4.6100261,-74.2036891,on boarding,B2B,
10340,4.6951605,-74.0360411,on boarding,B2C,
10219,4.6270712,-74.0914435,on boarding,B2B,
20144,4.6817654,-74.0652948,churn,B2B,143756.76
10312,4.6035450,-74.1175585,on boarding,B2B,
20161,4.6815481,-74.0653750,on boarding,B2B,
14968,4.5708680,-74.2973330,on boarding,B2B,
13210,4.6804650,-74.0476387,on boarding,B2C,
15733,4.7444735,-74.1005393,on boarding,B2B,
20689,4.6743819,-74.1015971,on boarding,B2B,
11114,4.6373327,-74.0720108,safe,B2B,7851055.751255481
13787,4.5397966,-74.1513400,on boarding,B2C,
11123,4.6008003,-74.0971486,on boarding,B2B,
10674,4.5595282,-74.0986464,churn,B2B,599271.9187
11352,4.6067532,-74.0956665,on boarding,B2B,
13060,4.7335126,-74.0298603,on boarding,B2B,
20646,4.7495759,-74.0794855,uci,B2B,3201440.6641249997
22109,4.5705924,-74.0893082,uci,B2B,187696.32
11032,4.7392908,-74.1292861,on boarding,B2B,
11492,4.5785745,-74.2190141,churn,B2B,205919.52000000002
10704,4.5731933,-74.1814990,churn,B2B,5161421.36
12636,4.6319513,-74.0721283,on boarding,B2B,
967,0.0000000,0.0000000,on boarding,B2B,
11236,4.5735880,-74.0952497,churn,B2B,7823855.53400001
12338,4.6328591,-74.0760873,churn,B2B,37550.0
22500,4.6888174,-74.0512717,on boarding,B2B,
13234,4.5724940,-74.1674410,churn,B2B,558186.16
13300,4.5778420,-74.1273252,on boarding,B2B,
679,0.0000000,0.0000000,on boarding,B2B,
10137,4.7006869,-74.1118736,churn,B2B,2045990.9668
20505,4.6956840,-74.1796200,uci,B2B,6376566.1068
12159,4.5547640,-74.0994178,churn,B2B,978001.5
12300,4.6795858,-74.1478190,on boarding,B2B,
12831,4.7018505,-74.0520670,churn,B2B,16041889.05
13565,4.6391255,-74.0780898,on boarding,B2B,
13065,4.6972825,-74.0996666,on boarding,B2B,
758,0.0000000,0.0000000,on boarding,B2B,
14499,4.5920733,-74.1101150,on boarding,B2C,
11400,4.6751147,-74.0489426,churn,B2B,15493446.5494
677,0.0000000,0.0000000,on boarding,B2B,
13289,4.7209892,-74.0463572,on boarding,B2B,
12424,4.6047890,-74.0819010,on boarding,B2B,
11384,4.6555308,-74.0657889,churn,B2B,14614684.26
1129,0.0000000,0.0000000,on boarding,B2B,
1267,0.0000000,0.0000000,on boarding,B2B,
1448,4.5511242,-74.1594984,on boarding,B2B,
1459,0.0000000,0.0000000,on boarding,B2B,
925,4.5670059,-74.0879955,on boarding,B2B,
15440,4.6148637,-74.1647039,on boarding,B2B,
17661,4.6840155,-74.0506209,on boarding,B2B,
10191,4.5857462,-74.2051765,safe,B2B,1033140.0
13108,4.7638079,-74.0299082,on boarding,B2B,
969,0.0000000,0.0000000,on boarding,B2B,
1401,0.0000000,0.0000000,on boarding,B2B,
16449,4.5078682,-74.1122514,churn,B2B,928914.0
12142,4.6552209,-74.0635549,on boarding,B2B,
12912,4.6698072,-74.0545205,on boarding,B2B,
14113,4.6630993,-74.1133541,on boarding,B2B,
14873,4.6386229,-74.2033174,on boarding,B2C,
15199,4.6473154,-74.0651820,on boarding,B2B,
15248,4.6052385,-74.1702121,on boarding,B2B,
15433,4.6694162,-74.1505627,on boarding,B2B,
15526,4.6861213,-74.0855104,on boarding,B2B,
15947,4.7398177,-74.0931112,on boarding,B2B,
16002,4.6414183,-74.1299721,on boarding,B2B,
16315,4.5843493,-74.2083644,on boarding,B2B,
10637,4.6822503,-74.0491008,churn,B2B,4471844.44
1056,0.0000000,0.0000000,on boarding,B2B,
13947,4.5994619,-74.1902019,churn,B2B,1089302.2
734,4.5646698,-74.2300366,churn,B2B,235988.90000000002
16948,4.7567500,-74.0541207,churn,B2B,18316380.5
16801,4.6111387,-74.0725986,churn,B2B,1691394.8800000001
1278,4.6146915,-74.1590418,churn,B2B,2790979.5
16340,4.5609847,-74.1470765,on boarding,B2B,
15483,4.6825660,-74.0923810,churn,B2B,6437217.43667983
16426,4.6791027,-74.0946884,churn,B2B,262899.56
18451,4.6768388,-74.0916309,on boarding,B2C,
18805,4.7068288,-74.1184190,on boarding,B2B,
19391,4.6184783,-74.1328296,on boarding,B2C,
12182,4.6217349,-74.1938574,churn,B2B,1579652.34522727
18733,4.5558951,-74.0884911,churn,B2B,1966349.6
1072,0.0000000,0.0000000,on boarding,B2B,
20157,4.6916224,-74.1722257,safe,B2B,31928507.1526956
1,0.0000000,0.0000000,on boarding,B2B,
1059,0.0000000,0.0000000,on boarding,B2C,
13820,4.5944408,-74.1778848,on boarding,B2B,
14215,4.5421243,-74.1135324,on boarding,B2C,
14951,4.5854188,-74.1663917,on boarding,B2C,
332,4.5784231,-74.1525224,uci,B2B,43960830.1355
20059,4.7200321,-74.0872042,uci,B2B,4933105.4278617995
13489,4.5789634,-74.1380516,churn,B2B,117500.6
18366,4.6503607,-74.1402613,on boarding,B2C,
15382,4.5569824,-74.1078530,on boarding,B2B,
306,4.5806988,-74.1939048,safe,B2B,3715293.84
1079,4.7109886,-74.0720920,churn,B2B,5753157.41
15148,4.7579446,-74.0999243,churn,B2B,60207284.02989259
250,4.7109886,-74.0720920,churn,B2B,7249119.2700000005
19579,4.7347639,-74.1097753,safe,B2B,1001189.86815471
16220,4.5962951,-74.1415545,churn,B2B,2081724.96
156,0.0000000,0.0000000,on boarding,B2C,
13574,4.7446046,-74.1004395,on boarding,B2B,
15078,4.6887167,-74.0979771,churn,B2B,100783.0
12809,4.7399030,-74.0390630,churn,B2B,1135002.96
1102,0.0000000,0.0000000,on boarding,B2B,
13577,4.7483818,-74.1003975,churn,B2B,1473042.77
19976,4.7060577,-74.0930101,on boarding,B2B,
15918,4.6175844,-74.1720891,churn,B2B,119499.8
15088,4.6760867,-74.0814459,churn,B2B,859413.30506025
17870,4.5173383,-74.1172899,on boarding,B2B,
15548,4.7076759,-74.1043264,on boarding,B2B,
11389,4.6367483,-74.0689335,uci,B2B,86670447.4974
1334,0.0000000,0.0000000,on boarding,B2B,
4969,4.7217997,-74.2186197,on boarding,B2B,
6020,4.4979107,-74.1004342,on boarding,B2B,
10251,4.7379946,-74.0270205,safe,B2B,1807492.0356170998
10950,4.6240585,-74.0754530,safe,B2B,31757246.3017714
12666,4.7584047,-74.0387155,uci,B2B,1540604.94
18398,4.5521012,-74.0871095,uci,B2B,2372285.0602
15472,4.5774840,-74.1585952,on boarding,B2B,
842,0.0000000,0.0000000,on boarding,B2B,
15855,4.7396992,-74.0320745,on boarding,B2B,
79,4.5707738,-74.2357214,churn,B2B,28357081.63
19649,4.6010968,-74.1663488,on boarding,B2B,
18974,4.6318215,-74.0966025,churn,B2B,21800.800000000003
2572,4.6271015,-74.0923591,on boarding,B2B,
2776,4.6407216,-74.1604999,on boarding,B2B,
2872,4.7109886,-74.0720920,on boarding,B2B,
572,4.7109886,-74.0720920,churn,B2B,1643749.5
1625,4.6542398,-74.1123005,on boarding,B2B,
3681,4.5762780,-74.1713222,churn,B2B,635695.84
16713,4.6221554,-74.1899774,churn,B2B,1418708.5654
2871,3.4660184,-76.5293647,on boarding,B2B,
417,0.0000000,0.0000000,on boarding,B2B,
18134,4.6234055,-74.1576504,churn,B2B,467284.44
655,4.7109886,-74.0720920,on boarding,B2B,
2585,4.7262140,-74.0492121,churn,B2B,7080634.0
2242,4.7106026,-74.1030912,on boarding,B2B,
19569,4.7402577,-74.1058576,on boarding,B2B,
19697,4.6037873,-74.1981679,on boarding,B2B,
15073,4.6873671,-74.0965717,churn,B2B,953193.9032000001
5045,4.6167831,-74.1423936,churn,B2B,842961.6000000001
2809,4.5868149,-74.2155576,on boarding,B2B,
19994,4.5551106,-74.1475184,churn,B2B,4969404.0
4697,4.7348639,-74.0971453,on boarding,B2B,
5088,4.7109886,-74.0720920,on boarding,B2B,
5419,4.6442111,-74.0827781,on boarding,B2B,
5442,4.7198165,-74.0796964,on boarding,B2B,
5985,4.5765040,-74.1014585,on boarding,B2B,
2840,4.6696010,-74.0736570,on boarding,B2B,
17695,4.6809299,-74.1046891,churn,B2B,29712020.7942382
244,4.5966016,-74.1890054,uci,B2B,15111835.5415
18420,4.5819781,-74.1368151,churn,B2B,464147.60000000003
2173,4.7109886,-74.0720920,on boarding,B2B,
308,4.6123415,-74.0850577,safe,B2B,10618282.0589705
16299,4.5793713,-74.2243989,safe,B2B,1767156.3339130501
2267,4.5934171,-74.0709439,safe,B2B,16521022.181290299
18836,4.6150415,-74.1988395,uci,B2B,1195307.4000000001
19426,4.6322045,-74.1680840,churn,B2B,1228968.0
1214,4.6995979,-74.0489380,on boarding,B2B,
980,4.5572687,-74.1090149,uci,B2B,33833140.3219535
15477,4.5706035,-74.1471588,on boarding,B2B,
3520,4.6220539,-74.1868900,on boarding,B2B,
3781,4.7268010,-74.0608505,on boarding,B2B,
3883,4.7443155,-74.1057261,on boarding,B2B,
1436,4.6026842,-74.0780545,on boarding,B2B,
2050,4.7228179,-74.0558159,on boarding,B2B,
16420,4.5718316,-74.1585970,uci,B2B,4475600.0
602,4.7109886,-74.0720920,on boarding,B2B,
15873,4.7447979,-74.1187087,uci,B2B,3619770.93
3671,4.7064190,-74.1151220,churn,B2B,23978353.354838
17317,4.5365022,-74.1140586,on boarding,B2C,
252,4.6542398,-74.1123005,churn,B2B,6397615.54963429
14503,4.7379602,-74.0303071,uci,B2B,5032545.34135287
4677,4.7212564,-74.0940106,churn,B2B,321940.48521111003
12243,4.6965698,-74.1678550,safe,B2B,1133985.6
19962,4.7433623,-74.0975743,on boarding,B2B,
4719,4.6937950,-74.0994728,on boarding,B2B,
5662,4.6729457,-74.0714003,on boarding,B2B,
17344,4.6820060,-74.0653100,churn,B2B,8006330.8096
7006,4.5699426,-74.2300772,on boarding,B2B,
8358,4.6891180,-74.0348227,on boarding,B2C,
8515,4.7264188,-74.0375556,on boarding,B2C,
3897,4.6839601,-74.0916310,churn,B2B,851695.84
4699,4.7468945,-74.1144630,on boarding,B2B,
5032,4.6129354,-74.1439579,on boarding,B2B,
5930,4.7158106,-74.0561365,on boarding,B2B,
19345,4.6319828,-74.1094705,churn,B2B,1917147.42
18918,4.7165200,-74.1236880,churn,B2B,561194.48
5195,4.7143467,-74.1409621,churn,B2B,260900.36000000002
4383,4.7348639,-74.0971453,churn,B2B,1545393.5
4419,4.7200946,-74.1233423,on boarding,B2B,
6672,4.7275203,-74.0931584,on boarding,B2B,
7583,4.7112644,-74.1241706,on boarding,B2C,
8142,4.7109886,-74.0720920,on boarding,B2B,
8201,4.6868297,-74.1671239,on boarding,B2B,
6786,4.5813499,-74.1245984,on boarding,B2B,
7973,4.6309050,-74.0928784,on boarding,B2C,
1182,4.7109886,-74.0720920,uci,B2B,5782376.88218315
4061,4.5921812,-74.1481012,uci,B2B,26354723.650074698
5981,4.7442113,-74.1052088,uci,B2B,1413250.462
712,4.7109886,-74.0720920,safe,B2B,13496925.600000001
3521,4.6637275,-74.0586443,churn,B2B,2144543.09427852
2708,4.5724243,-74.0893420,churn,B2B,3948353.46
13200,4.7167594,-74.0302517,safe,B2B,2886255.36612903
13250,4.7260170,-74.0380220,safe,B2B,4101442.1085600005
11790,4.6169276,-74.1140337,safe,B2B,20903951.572
427,4.5681624,-74.1499932,safe,B2B,21433182.133
10208,4.6632044,-74.0753419,safe,B2B,29193801.8269461
14303,4.6809558,-74.0528194,safe,B2B,3242666.62626374
10263,4.7250662,-74.0950963,safe,B2B,57343548.354552
1849,4.6731099,-74.0916942,churn,B2B,2391394.46
10933,4.6787931,-74.0949743,uci,B2B,9272442.77292396
4260,4.6480567,-74.1740476,safe,B2B,24790219.9335555
12496,4.7230558,-74.0262561,safe,B2B,3641254.93613852
1248,4.5634705,-74.1895934,safe,B2B,25476818.963
6151,4.7048573,-74.1325652,safe,B2B,9161853.5
3677,4.5104813,-74.1074386,safe,B2B,34665181.38
5673,4.7127736,-74.2103724,uci,B2B,1395689.7778129
2719,4.4967400,-74.1142650,uci,B2B,2800384.44
6750,4.7658166,-74.0239995,uci,B2B,3809491.90098133
3952,4.7482359,-74.1220125,on boarding,B2B,
4822,4.7465220,-74.1142651,uci,B2B,14345629.8
282,4.6805882,-74.1535116,churn,B2B,34989066.52
3131,4.6935316,-74.1681484,churn,B2B,4044859.98
21038,4.6961087,-74.1786334,on boarding,B2B,
7328,4.7599385,-74.0238370,churn,B2B,4966880.7240341
9906,4.7109886,-74.0720920,churn,B2B,2243038.14
8885,4.5879784,-74.1068783,on boarding,B2B,
9649,4.5896039,-74.1744270,on boarding,B2C,
9771,4.6572761,-74.1159025,on boarding,B2C,
20282,4.6956720,-74.1099830,on boarding,B2B,
21074,4.6870967,-74.0390931,on boarding,B2B,
9353,4.6116503,-74.0827260,on boarding,B2B,
6983,4.7378859,-74.0843867,churn,B2B,9138372.49467458
8851,4.7374260,-74.1011885,safe,B2B,13568019.25
