id,source_country,source_client,lat,lng
7945,COLOMBIA,Client,4.6098845,-74.17557
974,COLOMBIA,Client,4.5792672,-74.1342326
22354,COLOMBIA,Client,10.9055788,-74.7742692
27057,COLOMBIA,Client,4.6803767,-74.1498438
18393,COLOMBIA,Client,4.638223,-74.1929177
35676,COLOMBIA,Client,4.324406,-74.3613255
16292,COLOMBIA,Client,7.1225845,-73.1309738
3429,COLOMBIA,Client,4.5975469,-74.1028485
12994,COLOMBIA,Client,3.4371912,-76.520936
10696,COLOMBIA,Client,4.6048358,-74.0728804
20160,COLOMBIA,Client,6.2246013,-75.6009036
18692,COLOMBIA,Client,7.0646833,-73.1674309
17544,COLOMBIA,Client,6.2736493,-75.5812793
30468,COLOMBIA,Client,4.61746,-74.081033
1940,COLOMBIA,Client,4.710893,-74.1359713
4668,COLOMBIA,Client,4.6232412,-74.1327164
12189,COLOMBIA,Client,3.3867079,-76.5160828
4693,COLOMBIA,Client,4.5188606,-74.1157157
5174,COLOMBIA,Client,3.4501716,-76.5185058
11357,COLOMBIA,Client,4.679544,-74.1035348
2617,COLOMBIA,Client,4.5328482,-74.0880081
3712,COLOMBIA,Client,4.6178761,-74.0660873
14440,COLOMBIA,Client,7.1256365,-73.1349841
20213,COLOMBIA,Client,10.9627536,-74.8685077
18167,COLOMBIA,Client,10.9788707,-74.8246807
21205,COLOMBIA,Client,4.5787821,-74.1143247
4415,COLOMBIA,Client,3.4531647,-76.5054908
18125,COLOMBIA,Client,10.980826,-74.8105567
38112,COLOMBIA,Client,4.6849018,-74.1087868
17144,COLOMBIA,Client,6.2289254,-75.5774023
22809,COLOMBIA,Client,6.2795356,-75.6332406
32006,COLOMBIA,Client,4.7513664,-74.0895573
28417,COLOMBIA,Client,3.391464,-76.5545043
21534,COLOMBIA,Client,4.614058,-74.1507703
13708,COLOMBIA,Client,4.7400332,-74.0848193
5372,COLOMBIA,Client,7.119349,-73.1227416
27193,COLOMBIA,Client,10.9203575,-74.8136343
25540,COLOMBIA,Client,3.3143345,-76.4889214
28713,COLOMBIA,Client,3.5814052,-76.4907475
5196,COLOMBIA,Client,7.1245221,-73.1306921
29845,COLOMBIA,Client,4.0723628,-76.1961541
3941,COLOMBIA,Client,7.0640793,-73.166248
18952,COLOMBIA,Client,3.4135604,-76.5288232
10783,ECUADOR,Client,-1.2376522,-78.6235646
427,ECUADOR,Client,-0.3318732,-78.4889191
665,ECUADOR,Client,-0.2549726,-78.5123456
11175,ECUADOR,Client,-0.3243233,-78.4317857
17259,COLOMBIA,Client,6.2372548,-75.5916099
2651,COLOMBIA,Client,4.9185981,-74.0225724
7333,COLOMBIA,Client,4.615052,-74.2136023
10036,COLOMBIA,Client,4.737891,-74.1007892
7990,COLOMBIA,Client,7.1180402,-73.1247266
25305,COLOMBIA,Client,10.9674635,-74.838032
17558,COLOMBIA,Client,6.3266649,-75.5430017
37368,COLOMBIA,Client,10.9276183,-74.7863308
35893,COLOMBIA,Client,10.8379254,-74.7720058
19725,COLOMBIA,Client,11.0340933,-74.8307428
7772,COLOMBIA,Client,4.5918359,-74.1600354
6404,ECUADOR,Client,-0.1848636,-78.4793172
16488,COLOMBIA,Client,6.3146875,-75.5634375
17374,COLOMBIA,Client,6.3036495,-75.5361132
16076,COLOMBIA,Client,4.6140774,-74.2138351
35132,COLOMBIA,Client,6.2735689,-75.5622374
11516,COLOMBIA,Client,4.5886026,-74.0712144
8451,COLOMBIA,Client,4.6840814,-74.152678
18715,COLOMBIA,Client,6.151514,-75.6203096
23430,COLOMBIA,Client,4.6868548,-74.0517517
5178,COLOMBIA,Client,3.4430951,-76.4845593
9188,COLOMBIA,Client,6.991539,-73.053998
3948,COLOMBIA,Client,4.7507472,-74.1199481
5821,COLOMBIA,Client,4.7121595,-74.2022554
972,COLOMBIA,Client,4.8525086,-74.2652926
14137,COLOMBIA,Client,7.1294794,-73.1193621
38622,COLOMBIA,Client,4.7392561,-74.1073539
24647,COLOMBIA,Client,10.9106089,-74.810087
17057,COLOMBIA,Client,6.2740141,-75.5578184
19939,COLOMBIA,Client,10.9597656,-74.8013591
2933,COLOMBIA,Client,7.119349,-73.1227416
12116,COLOMBIA,Client,3.4048202,-76.525351
19775,COLOMBIA,Client,4.6695562,-74.1188983
24443,COLOMBIA,Client,4.6617119,-74.0789959
23156,COLOMBIA,Client,3.4116374,-76.5599923
36638,COLOMBIA,Client,6.0898295,-75.6344343
20828,COLOMBIA,Client,4.5935932,-74.2013082
8190,COLOMBIA,Client,3.4962224,-76.49727
20603,COLOMBIA,Client,6.3087779,-75.5453137
35976,COLOMBIA,Client,4.6779829,-74.0478791
12193,COLOMBIA,Client,4.6178476,-74.1711226
3665,COLOMBIA,Client,4.5089553,-74.1068119
28371,COLOMBIA,Client,10.9764502,-74.841724
2746,COLOMBIA,Client,4.6034894,-74.1223156
6374,COLOMBIA,Client,4.6241767,-74.167686
11090,COLOMBIA,Client,7.1236766,-73.1170019
387,COLOMBIA,Client,4.7197596,-74.121185
1632,COLOMBIA,Client,4.5299639,-74.1477093
34377,COLOMBIA,Client,4.7008059,-74.1024707
19417,COLOMBIA,Client,4.6014391,-74.1260363
18793,COLOMBIA,Client,6.2515073,-75.6226652
5853,COLOMBIA,Client,7.0912048,-73.1054451
5763,COLOMBIA,Client,3.4027391,-76.5102988
776,COLOMBIA,Client,4.6837874,-74.0504013
38653,COLOMBIA,Client,4.6377509,-74.1821286
17313,COLOMBIA,Client,6.1624354,-75.5819302
13159,COLOMBIA,Client,4.6542137,-74.0638306
2502,COLOMBIA,Client,3.4294842,-76.5304711
4662,COLOMBIA,Client,4.6440233,-74.1702574
20543,COLOMBIA,Client,4.7438194,-74.1212136
15385,COLOMBIA,Client,4.6341121,-74.11994
8713,COLOMBIA,Client,4.694184,-74.031957
806,COLOMBIA,Client,4.7072143,-74.1307309
38475,COLOMBIA,Client,4.5897493,-74.4018766
4035,COLOMBIA,Client,4.6094699,-74.1091344
5776,COLOMBIA,Client,4.7014329,-74.1190355
29582,COLOMBIA,Client,4.534587,-74.1090391
33334,COLOMBIA,Client,6.2450548,-75.5630386
18320,COLOMBIA,Client,4.6889924,-74.1634628
21857,COLOMBIA,Client,4.7494713,-74.0566928
3015,COLOMBIA,Client,4.7212663,-74.0929207
754,COLOMBIA,Client,4.7219013,-74.0854007
13947,COLOMBIA,Client,4.5994182,-74.1904855
10759,COLOMBIA,Client,4.6572323,-74.0672385
16391,COLOMBIA,Client,6.2268383,-75.573181
916,COLOMBIA,Client,4.7221259,-74.1187488
12822,COLOMBIA,Client,4.5893601,-74.1026178
29661,COLOMBIA,Client,10.958211,-74.8261515
12212,ECUADOR,Client,-0.3336971,-78.4444904
277,ECUADOR,Client,-0.1949728,-78.5086463
1520,ECUADOR,Client,-2.075896,-79.9337298
8963,ECUADOR,Client,-1.3322598,-78.5513543
4434,ECUADOR,Client,-0.1316957,-78.50075
4834,COLOMBIA,Client,4.7159021,-74.0559838
20169,COLOMBIA,Client,7.1161436,-73.2174172
36822,COLOMBIA,Client,4.7244724,-74.0306446
2224,COLOMBIA,Client,7.0818151,-73.1231278
29988,COLOMBIA,Client,4.7141981,-74.2135647
11191,ECUADOR,Client,-0.9693235,-80.7219426
14483,COLOMBIA,Client,4.668914,-74.063698
35767,COLOMBIA,Client,4.7021995,-74.0570185
10385,ECUADOR,Client,-2.2282276,-80.8581762
19593,COLOMBIA,Client,4.5583904,-74.0900097
33619,COLOMBIA,Client,6.3393028,-75.5202912
22364,COLOMBIA,Client,4.6106572,-74.1655645
15284,COLOMBIA,Client,4.750557,-74.0634842
36009,COLOMBIA,Client,4.7700591,-74.1721267
10434,ECUADOR,Client,-0.2008112,-78.4894537
21647,COLOMBIA,Client,4.594263,-74.0944918
10142,ECUADOR,Client,-0.3265672,-78.4528475
7731,ECUADOR,Client,-2.1224585,-79.9855145
819,ECUADOR,Client,0.0409574,-78.2496269
11489,ECUADOR,Client,-1.0268403,-80.4956254
9924,COLOMBIA,Client,4.5332308,-74.1184536
35811,COLOMBIA,Client,4.7032808,-74.0727707
28485,COLOMBIA,Client,4.715852,-74.0541624
11416,COLOMBIA,Client,4.7443155,-74.1057261
16673,COLOMBIA,Client,6.2428106,-75.540072
35006,COLOMBIA,Client,10.3784153,-74.8829612
10222,COLOMBIA,Client,4.7130804,-74.1011457
15172,COLOMBIA,Client,4.6688433,-74.0735515
5030,COLOMBIA,Client,3.351703,-76.5443781
20810,COLOMBIA,Client,4.7540424,-74.0704854
19790,COLOMBIA,Client,3.5840715,-76.4909252
3760,COLOMBIA,Client,3.4715007,-76.4838917
1356,COLOMBIA,Client,4.6121834,-74.2035245
5627,COLOMBIA,Client,3.4311569,-76.5289296
11372,COLOMBIA,Client,4.5904787,-74.1984073
16146,COLOMBIA,Client,4.7188626,-74.0586009
18450,COLOMBIA,Client,4.6283327,-74.196807
28815,COLOMBIA,Client,4.6508755,-74.139709
34211,COLOMBIA,Client,3.4160627,-76.5074121
1904,COLOMBIA,Client,7.1299483,-73.1224802
6790,COLOMBIA,Client,7.0769905,-73.1090615
5068,COLOMBIA,Client,3.436218,-76.537537
21005,COLOMBIA,Client,4.5641075,-74.1448934
22379,COLOMBIA,Client,4.7323003,-74.2506985
25697,COLOMBIA,Client,4.8618363,-74.0625796
508,COLOMBIA,Client,4.6418383,-74.1760425
18237,COLOMBIA,Client,10.9444971,-74.826404
9544,ECUADOR,Client,-0.9341677,-78.6220157
5018,ECUADOR,Client,-0.212983,-78.5061305
5127,ECUADOR,Client,-0.2811685,-78.5846894
8020,COLOMBIA,Client,7.1496574,-73.1340524
19126,COLOMBIA,Client,3.4333636,-76.4592102
4804,ECUADOR,Client,-2.1202105,-80.0010306
431,COLOMBIA,Client,-2.8918409,-69.7419233
18776,COLOMBIA,Client,7.1186166,-73.1258779
3449,ECUADOR,Client,-0.333902,-78.4411064
11440,COLOMBIA,Client,4.7587878,-74.0294748
11315,COLOMBIA,Client,3.4186565,-76.5311144
8330,ECUADOR,Client,-0.2579556,-79.149799
4804,COLOMBIA,Client,4.4865407,-74.097957
15026,COLOMBIA,Client,4.6841371,-74.0508751
9732,COLOMBIA,Client,4.5238943,-74.1202303
2530,ECUADOR,Client,-2.1242177,-80.0119909
12570,ECUADOR,Client,-0.984481,-80.7226403
25270,COLOMBIA,Client,10.9434806,-74.7994623
37423,COLOMBIA,Client,4.5809668,-74.1134607
15261,COLOMBIA,Client,4.715456,-74.0531709
3767,COLOMBIA,Client,4.603477,-74.1399044
34008,COLOMBIA,Client,6.0940124,-75.6340476
406,COLOMBIA,Client,4.6062988,-74.1842381
364,COLOMBIA,Client,4.5472719,-74.1602328
16928,COLOMBIA,Client,6.2158194,-75.5814689
8528,COLOMBIA,Client,4.5656408,-74.1349263
30265,COLOMBIA,Client,4.6392397,-74.1827004
708,COLOMBIA,Client,4.575873,-74.2432619
28472,COLOMBIA,Client,10.9674635,-74.838032
16316,COLOMBIA,Client,4.6037644,-74.1729151
898,COLOMBIA,Client,4.5106879,-74.1111584
17896,COLOMBIA,Client,3.491307,-76.5192145
37166,COLOMBIA,Client,4.6159468,-74.1046889
14774,COLOMBIA,Client,4.7047965,-74.1168865
5818,COLOMBIA,Client,4.7248309,-74.0949157
25842,COLOMBIA,Client,3.4473029,-76.5186768
23385,COLOMBIA,Client,4.6266826,-74.1691158
8891,COLOMBIA,Client,4.5840541,-74.0685895
23977,COLOMBIA,Client,4.5899651,-74.1540781
16954,COLOMBIA,Client,6.2280887,-75.5830569
9041,COLOMBIA,Client,4.6486089,-74.05606
2507,COLOMBIA,Client,3.4489858,-76.5042126
5643,COLOMBIA,Client,4.7109141,-74.2047601
5151,COLOMBIA,Client,7.0760146,-73.0889463
24081,COLOMBIA,Client,4.7123632,-74.2190784
22199,COLOMBIA,Client,10.9451923,-74.8236788
17954,COLOMBIA,Client,3.3961077,-76.3882557
33577,COLOMBIA,Client,4.5996414,-74.1609589
5650,COLOMBIA,Client,4.6401124,-74.1605581
527,COLOMBIA,Client,4.6121749,-74.1865009
1719,COLOMBIA,Client,4.5888956,-74.0740136
31580,COLOMBIA,Client,4.9051476,-73.9425634
33548,COLOMBIA,Client,10.9064694,-74.7860589
20267,COLOMBIA,Client,4.7544446,-74.1069048
37018,COLOMBIA,Client,4.6552727,-74.0646693
2719,ECUADOR,Client,-2.1668219,-79.8983063
1909,ECUADOR,Client,-2.0560555,-79.988328
4894,ECUADOR,Client,-1.7825975,-79.6826809
10392,COLOMBIA,Client,4.5843633,-74.1039573
6032,ECUADOR,Client,-0.3375174,-78.4148269
2206,ECUADOR,Client,-2.0946932,-79.9583767
6419,COLOMBIA,Client,4.7129713,-74.1008023
17640,COLOMBIA,Client,6.2739544,-75.5792974
37045,COLOMBIA,Client,4.618484,-74.0859031
19936,COLOMBIA,Client,4.621949,-74.1925414
16069,COLOMBIA,Client,4.7191904,-74.072047
27311,COLOMBIA,Client,4.5882892,-74.1147341
15491,COLOMBIA,Client,4.6797208,-74.1518145
27515,COLOMBIA,Client,3.5130594,-76.5147594
758,COLOMBIA,Client,4.7070896,-74.069369
7788,ECUADOR,Client,-2.2062839,-79.924924
3579,ECUADOR,Client,-0.0250547,-78.4509918
9534,COLOMBIA,Client,4.5494299,-74.1611918
775,ECUADOR,Client,-0.3180799,-78.5543751
33976,COLOMBIA,Client,4.7519388,-74.1187695
391,COLOMBIA,Client,4.5754815,-74.2439979
36146,COLOMBIA,Client,4.5792035,-74.0710416
16389,COLOMBIA,Client,6.3150889,-75.5678565
11083,ECUADOR,Client,-1.3823387,-78.5233294
22064,COLOMBIA,Client,3.4501722,-76.5045537
1976,ECUADOR,Client,-2.1646635,-79.9328937
8317,ECUADOR,Client,-0.1634735,-78.3168604
3894,ECUADOR,Client,-2.1193897,-79.9959655
7987,ECUADOR,Client,-2.1944765,-79.8917929
9633,ECUADOR,Client,-0.2267671,-79.1672568
9988,ECUADOR,Client,-0.2629748,-78.4840365
4007,ECUADOR,Client,-2.0732874,-79.9440421
6038,ECUADOR,Client,-0.9304717,-78.6239238
10499,ECUADOR,Client,0.0223727,-78.8868732
7233,ECUADOR,Client,-2.1967852,-79.9328025
10808,ECUADOR,Client,-2.6346729,-80.3874138
12431,ECUADOR,Client,-2.2656069,-79.894239
4799,ECUADOR,Client,-2.091211,-79.9017526
11663,ECUADOR,Client,-0.2488852,-78.5398888
9929,ECUADOR,Client,-0.9341851,-78.6219225
1636,ECUADOR,Client,-2.17214,-79.8031017
9227,ECUADOR,Client,-0.3208334,-78.5547855
2327,ECUADOR,Client,-2.2049685,-79.9346855
5412,ECUADOR,Client,-2.2156316,-79.9051618
7981,ECUADOR,Client,-1.2634225,-78.6248141
91,ECUADOR,Client,-0.0901744,-78.4498939
2480,ECUADOR,Client,-2.1944055,-79.9242218
736,ECUADOR,Client,-0.3338702,-78.4416604
5297,ECUADOR,Client,-0.3101178,-78.4831551
3503,ECUADOR,Client,0.34164,-78.1237642
4889,ECUADOR,Client,-0.3391553,-78.4338459
10797,ECUADOR,Client,-0.180924,-78.4780729
3535,ECUADOR,Client,-0.1922342,-78.4603674
66,ECUADOR,Client,-0.06558,-78.2973118
2257,ECUADOR,Client,-2.0824427,-79.9522222
8933,ECUADOR,Client,-2.2282418,-80.91012
3901,ECUADOR,Client,0.3010262,-78.2681194
12009,ECUADOR,Client,-1.0469275,-80.4557656
8950,ECUADOR,Client,-2.2386589,-79.9101349
9357,ECUADOR,Client,-1.8714685,-79.9859696
6498,ECUADOR,Client,-0.2618541,-79.1160045
402,ECUADOR,Client,-0.2931973,-78.4776068
12475,ECUADOR,Client,-2.2715271,-79.8933335
7504,ECUADOR,Client,-0.2489665,-79.1633683
22404,COLOMBIA,Client,4.7315928,-74.0244797
9994,COLOMBIA,Client,4.7006526,-74.0344103
22683,COLOMBIA,Client,3.5305497,-76.2882377
2020,COLOMBIA,Client,5.0318611,-74.0002587
18363,COLOMBIA,Client,10.9762209,-74.8060113
5696,COLOMBIA,Client,7.1032509,-73.1235888
27109,COLOMBIA,Client,10.7885299,-74.9188845
33883,COLOMBIA,Client,4.5132476,-74.117173
13001,COLOMBIA,Client,4.5798807,-74.2480926
2082,COLOMBIA,Client,4.5897132,-74.1573647
21233,COLOMBIA,Client,4.7130383,-74.2116197
2824,COLOMBIA,Client,7.1013773,-73.13103
30326,COLOMBIA,Client,4.7495714,-74.1135155
33051,COLOMBIA,Client,3.5763009,-76.4920118
2714,COLOMBIA,Client,7.0599004,-73.1701473
5360,COLOMBIA,Client,6.991539,-73.053998
5645,COLOMBIA,Client,3.4501716,-76.5185058
5688,COLOMBIA,Client,4.6890722,-74.0445718
29100,COLOMBIA,Client,7.0761494,-73.1694864
22295,COLOMBIA,Client,4.7174305,-74.0525529
37398,COLOMBIA,Client,4.6584303,-74.0722868
27072,COLOMBIA,Client,6.302167,-75.5584227
35654,COLOMBIA,Client,4.9672841,-73.9135562
10371,COLOMBIA,Client,4.5884388,-74.1820315
26613,COLOMBIA,Client,7.1337151,-73.1247154
9383,COLOMBIA,Client,4.5597339,-74.1010246
23469,COLOMBIA,Client,10.9151567,-74.805617
33249,COLOMBIA,Client,3.4096286,-76.5137988
32939,COLOMBIA,Client,4.5520565,-74.1618076
3480,COLOMBIA,Client,3.3725776,-76.5201451
13696,COLOMBIA,Client,4.5538487,-74.1401427
4160,COLOMBIA,Client,7.0767923,-73.0886038
8815,COLOMBIA,Client,4.7645921,-74.0299322
18115,COLOMBIA,Client,10.9815291,-74.8071046
24553,COLOMBIA,Client,3.4692159,-76.5107455
20906,COLOMBIA,Client,4.7490058,-74.1109801
21031,COLOMBIA,Client,11.0064599,-74.7982852
27857,COLOMBIA,Client,4.6128923,-74.0879593
4226,COLOMBIA,Client,4.7448709,-74.1254369
33551,COLOMBIA,Client,6.9850188,-73.054959
7250,COLOMBIA,Client,4.7407119,-74.0317891
25959,COLOMBIA,Client,4.7168646,-74.1368449
3591,COLOMBIA,Client,4.6457321,-74.1781176
9843,COLOMBIA,Client,3.4288865,-76.5201297
25765,COLOMBIA,Client,4.7404956,-74.08508
16012,COLOMBIA,Client,4.7316147,-74.0990792
16330,COLOMBIA,Client,6.2496537,-75.5998646
1833,ECUADOR,Client,-2.1563787,-79.829335
9195,ECUADOR,Client,-0.1899641,-78.5134711
1029,ECUADOR,Client,-0.3048767,-78.5421503
7955,ECUADOR,Client,-0.2573694,-78.5134151
6383,COLOMBIA,Client,4.684015,-74.05062
25479,COLOMBIA,Client,4.6495241,-74.060198
8051,COLOMBIA,Client,3.3889156,-76.5285348
22953,COLOMBIA,Client,4.5706608,-74.1251363
36735,COLOMBIA,Client,6.2838299,-75.584533
28414,COLOMBIA,Client,7.3474447,-73.8984706
12496,COLOMBIA,Client,4.7229751,-74.0262448
34605,COLOMBIA,Client,4.622977,-74.1881561
22344,COLOMBIA,Client,4.6827703,-74.1036983
9129,COLOMBIA,Client,3.3919959,-76.5578853
9982,COLOMBIA,Client,4.6942208,-74.1036804
401,COLOMBIA,Client,4.5842396,-74.1027994
11002,COLOMBIA,Client,4.6319472,-74.0617917
34417,COLOMBIA,Client,6.1651006,-75.6075608
4610,COLOMBIA,Client,3.4174169,-76.5546542
35856,COLOMBIA,Client,4.7153666,-74.1001674
12727,COLOMBIA,Client,4.636974,-74.100217
32994,COLOMBIA,Client,4.5913451,-74.1958884
8631,COLOMBIA,Client,4.5864206,-74.0715084
4255,COLOMBIA,Client,4.7425107,-74.1116907
12738,COLOMBIA,Client,3.4338002,-76.5208054
35734,COLOMBIA,Client,10.9424788,-74.8018615
31301,COLOMBIA,Client,6.2804606,-75.5529212
16474,COLOMBIA,Client,6.21221,-75.5710753
1855,COLOMBIA,Client,4.7025343,-74.080183
19052,COLOMBIA,Client,10.9612877,-74.779415
10391,COLOMBIA,Client,3.4184737,-76.5248734
12044,ECUADOR,Client,-0.9680933,-80.695777
6229,ECUADOR,Client,-2.0988739,-79.9900406
2052,ECUADOR,Client,-2.1470677,-79.9117011
866,ECUADOR,Client,-0.2001789,-78.4338718
14449,COLOMBIA,Client,7.1214702,-73.1330445
18147,COLOMBIA,Client,4.579968,-74.188486
11219,COLOMBIA,Client,4.6443667,-74.1772198
12082,ECUADOR,Client,-2.1934912,-79.8930063
1742,ECUADOR,Client,-2.088805,-79.923221
19235,COLOMBIA,Client,4.6471217,-74.136445
2884,COLOMBIA,Client,7.1175894,-73.1112649
4559,COLOMBIA,Client,4.6448833,-74.1777509
16520,COLOMBIA,Client,6.273099,-75.554281
36995,COLOMBIA,Client,4.6188195,-74.0874727
10178,COLOMBIA,Client,4.6096335,-74.1143101
33971,COLOMBIA,Client,10.9728333,-74.7791062
21583,COLOMBIA,Client,4.7540096,-74.1001592
24650,COLOMBIA,Client,10.9147689,-74.7992204
25956,COLOMBIA,Client,10.9694776,-74.796987
28956,COLOMBIA,Client,4.6816939,-74.1458475
1745,ECUADOR,Client,-0.2920789,-78.3982424
5058,ECUADOR,Client,-0.1006317,-78.4531113
4871,ECUADOR,Client,-2.1182174,-79.9486725
5137,ECUADOR,Client,-0.260633,-78.5494375
11097,ECUADOR,Client,-0.9514339,-80.7005612
6692,ECUADOR,Client,0.3284126,-78.1953822
5336,COLOMBIA,Client,4.5984689,-74.1471535
425,COLOMBIA,Client,4.5886567,-74.1654542
5493,ECUADOR,Client,-0.2075244,-78.4845609
9972,COLOMBIA,Client,4.7367069,-74.0919787
3655,ECUADOR,Client,0.2230024,-78.2697731
1744,ECUADOR,Client,-2.0639323,-79.9528342
3527,COLOMBIA,Client,4.6305092,-74.1813069
12280,ECUADOR,Client,-2.2083762,-79.92137
34765,COLOMBIA,Client,5.9306742,-73.616686
33071,COLOMBIA,Client,8.2333576,-73.3541954
3689,ECUADOR,Client,0.3541425,-78.1308074
2633,ECUADOR,Client,-0.1941547,-78.4941669
10241,ECUADOR,Client,-0.2143,-78.5017
29162,COLOMBIA,Client,4.6223094,-74.1858757
12096,ECUADOR,Client,-2.1915054,-79.8908069
3807,ECUADOR,Client,-0.362068,-78.5565078
10367,ECUADOR,Client,0.3377779,-78.1205024
12462,ECUADOR,Client,-0.9639086,-80.697501
22490,COLOMBIA,Client,4.5578777,-74.0973249
8447,ECUADOR,Client,-2.0847079,-79.9208419
23358,COLOMBIA,Client,6.2789412,-75.6378607
37069,COLOMBIA,Client,4.5466825,-74.1498337
2869,COLOMBIA,Client,3.4780625,-76.4844462
10755,COLOMBIA,Client,4.6032038,-74.1310708
9895,COLOMBIA,Client,4.6059084,-74.1841635
34741,COLOMBIA,Client,6.2150268,-75.5837099
26105,COLOMBIA,Client,4.6877837,-74.0584805
9525,COLOMBIA,Client,4.680663,-74.0409398
12060,COLOMBIA,Client,3.4450652,-76.5543318
12002,ECUADOR,Client,-2.1930174,-79.8864012
35167,COLOMBIA,Client,4.6203964,-74.1482478
10099,COLOMBIA,Client,7.0720568,-73.1068227
22788,COLOMBIA,Client,4.6297778,-74.1839746
25559,COLOMBIA,Client,4.6397155,-74.1938904
15724,COLOMBIA,Client,4.6795861,-74.1518613
17810,COLOMBIA,Client,6.2711383,-75.6143267
1212,ECUADOR,Client,-0.1926605,-78.3327681
10383,COLOMBIA,Client,7.1052751,-73.116537
6681,COLOMBIA,Client,4.5141866,-74.1146431
8967,COLOMBIA,Client,4.5853046,-74.1331545
15501,COLOMBIA,Client,4.6212451,-74.159199
38649,COLOMBIA,Client,3.2729556,-76.447229
9384,COLOMBIA,Client,3.4023786,-76.5264808
2578,COLOMBIA,Client,4.571627,-74.1246656
16699,COLOMBIA,Client,6.2485485,-75.5922883
674,COLOMBIA,Client,4.6463781,-74.066993
13787,COLOMBIA,Client,4.5397966,-74.15134
24286,COLOMBIA,Client,10.9748935,-74.840389
36307,COLOMBIA,Client,4.7253895,-74.0897031
15554,COLOMBIA,Client,4.716378,-74.05268
6226,COLOMBIA,Client,4.7478381,-74.1115222
5012,COLOMBIA,Client,4.817863,-74.0951882
26950,COLOMBIA,Client,7.1181691,-73.1256267
34846,COLOMBIA,Client,7.05843,-73.1572267
18027,COLOMBIA,Client,4.559138,-74.1206797
22010,COLOMBIA,Client,4.7550333,-74.096375
1453,COLOMBIA,Client,4.6200081,-74.1258494
24279,COLOMBIA,Client,4.6239625,-74.1676999
10072,COLOMBIA,Client,4.6551657,-74.0640038
10401,ECUADOR,Client,-0.2498,-79.1485
3974,ECUADOR,Client,-0.0749044,-78.4601008
2487,ECUADOR,Client,-0.343264,-78.5482959
2539,ECUADOR,Client,-0.3370519,-78.5452631
2839,ECUADOR,Client,-2.1259244,-79.9734655
28,ECUADOR,Client,-0.170311,-78.482801
700,ECUADOR,Client,-0.2148508,-78.5074089
2485,ECUADOR,Client,-2.0840553,-79.9281167
4616,ECUADOR,Client,-0.2120078,-78.5042844
349,ECUADOR,Client,-0.3038845,-78.4662635
8748,ECUADOR,Client,-2.1786964,-79.831064
7243,ECUADOR,Client,-0.2698118,-79.1785396
3229,ECUADOR,Client,-0.273999,-78.5559884
8252,ECUADOR,Client,-0.3335,-78.4463051
3207,ECUADOR,Client,-2.2021085,-79.8906768
4882,ECUADOR,Client,-0.062556,-78.4210511
2183,ECUADOR,Client,-2.0887001,-79.9330907
6878,ECUADOR,Client,-0.3186891,-78.5602717
1567,ECUADOR,Client,-0.0555786,-78.3443689
9234,ECUADOR,Client,-0.3196027,-78.5270042
9751,ECUADOR,Client,-0.2519545,-79.1771607
693,ECUADOR,Client,-0.2394156,-78.5048941
11754,ECUADOR,Client,-0.9821156,-80.688956
3926,ECUADOR,Client,0.2445625,-78.2529375
1218,ECUADOR,Client,-0.1493516,-78.4423165
89,ECUADOR,Client,-0.2884746,-78.4754282
1885,ECUADOR,Client,-2.2301354,-79.9114686
1771,ECUADOR,Client,-2.1470677,-79.9117011
5320,ECUADOR,Client,-0.2154248,-78.4305937
6691,ECUADOR,Client,-0.3120004,-78.4621765
1036,ECUADOR,Client,-0.1857192,-78.5076986
1558,ECUADOR,Client,-2.0824427,-79.9522222
1961,ECUADOR,Client,-2.0389596,-79.9504706
1607,ECUADOR,Client,-2.1198015,-79.9685688
12386,ECUADOR,Client,-0.1455811,-78.4691737
1743,ECUADOR,Client,-2.2428611,-79.891165
4369,ECUADOR,Client,-0.2004621,-78.4990588
12440,ECUADOR,Client,-2.1353846,-79.8868934
1403,ECUADOR,Client,-0.1006355,-78.4183354
6031,ECUADOR,Client,0.1805945,-78.2033697
9039,ECUADOR,Client,-0.9248046,-78.6137562
12226,ECUADOR,Client,-2.265066,-79.8889327
5462,COLOMBIA,Client,4.6094034,-74.1465326
14395,COLOMBIA,Client,4.6250326,-74.1478304
3108,COLOMBIA,Client,7.1275916,-73.1270101
15883,COLOMBIA,Client,4.6642853,-74.0580156
24376,COLOMBIA,Client,4.6264562,-74.1693748
31694,COLOMBIA,Client,4.7584256,-74.0335022
18783,COLOMBIA,Client,6.2574296,-75.5521936
19026,COLOMBIA,Client,4.7629809,-74.0382227
4837,COLOMBIA,Client,3.4040872,-76.5231644
6797,COLOMBIA,Client,4.7136163,-74.0980745
5332,COLOMBIA,Client,4.7053784,-74.1067637
18853,COLOMBIA,Client,4.5338932,-74.1114895
29390,COLOMBIA,Client,4.930744,-74.1731654
38465,COLOMBIA,Client,3.677306,-76.3025959
18741,COLOMBIA,Client,10.930782,-74.8077539
4096,COLOMBIA,Client,6.991539,-73.053998
3248,COLOMBIA,Client,3.4489858,-76.5042126
20236,COLOMBIA,Client,10.9408254,-74.8184157
5580,COLOMBIA,Client,3.435755,-76.5158299
2094,ECUADOR,Client,-2.0709376,-79.9473664
5950,ECUADOR,Client,-0.271058,-79.1973063
10627,ECUADOR,Client,-2.6365777,-80.3765321
3240,ECUADOR,Client,-0.4685355,-78.5855618
